InvoiceWeek,amount
48,1041.3
48,21598.38
48,13366.5
48,2965.5
48,4009.32
48,15102.0
48,1851.4
48,3624.6
48,4118.7
48,18000.0
48,7636.5
48,46284.0
48,2817.18
48,20250.0
48,10182.0
48,41187.0
48,1977.0
48,11571.0
48,3760.5
48,27770.4
48,6364.0
48,4050.0
48,4262.0
48,6364.0
48,8358.0
48,2892.9
48,7000.5
48,9643.0
48,3756.24
48,69428.0
48,1909.2
48,58320.0
48,12150.0
48,138858.0
48,2603.7
48,6364.5
48,2430.0
48,24301.2
48,13017.5
48,15102.0
48,1273.0
48,18224.85
48,2777.1
48,30084.0
48,11281.5
48,30202.5
48,5091.0
48,6943.5
48,4628.5
48,11571.0
48,6171.0
48,2314.5
48,4455.0
48,4628.5
48,954.5
48,954.5
48,4393.0
48,1800.0
48,5554.0
48,7174.5
48,1208.2
48,2635.9
48,1272.8
48,1400.0
48,190.9
48,10068.0
48,4695.3
48,3124.2
48,6942.6
48,11571.0
48,604.1
48,5091.0
48,509.1
48,17357.0
48,3999.12
48,212.1
48,1620.0
48,3818.7
48,231.4
48,1018.2
48,954.5
48,22217.28
48,2545.5
48,642.9
48,1504.2
48,1018.2
48,1018.2
48,4628.5
48,1208.2
48,486.0
48,691.92
48,954.5
48,2025.0
48,1157.1
48,1851.4
48,1018.2
48,2603.55
48,835.8
48,3394.5
48,2777.1
48,2314.2
48,2430.0
48,347.15
48,9720.0
48,3702.8
48,12960.0
48,2603.55
48,1909.0
48,988.5
48,18121.5
48,520.7
48,7841.76
48,741.3
48,28065.24
48,3760.5
48,1157.0
48,509.1
48,54674.55
48,1620.0
48,1620.0
48,1006.8
48,1735.5
48,9900.0
48,1253.7
48,8484.0
48,7405.6
48,2099.9
48,5728.5
48,1851.4
48,462.86
48,988.5
48,1851.4
48,3182.0
48,833.8
48,347.13
48,2256.3
48,2430.0
48,3624.6
48,810.0
48,1812.3
48,3920.88
48,2869.8
48,1041.4
48,10873.2
48,4262.0
48,12082.0
48,694.3
48,2545.8
48,2892.8
48,3054.6
48,2767.68
48,426.2
48,1527.6
48,5207.0
48,1667.6
48,3291.2
48,1273.0
48,2227.5
48,2863.5
48,4393.0
48,1018.2
48,503.4
48,1851.4
48,5727.7
48,426.2
48,4454.8
48,1388.7
48,1018.4
48,694.3
48,790.77
48,636.3
48,1157.2
48,972.0
48,7636.5
48,5432.7
48,3624.6
48,2314.2
48,9777.3
48,925.7
48,2603.5
48,3819.0
48,2777.1
48,752.1
48,636.4
48,3760.5
48,694.2
48,2983.4
48,763.6
48,1620.0
48,1145.7
48,478.3
48,925.7
48,790.8
48,578.6
48,462.9
48,2635.8
48,514.3
48,15000.0
48,6942.6
48,3025.2
48,4165.5
48,1446.4
48,1272.8
48,23142.0
48,810.0
48,353.55
48,4628.5
48,1272.8
48,2777.1
48,835.7
48,1928.5
48,925.8
48,445.5
48,1909.5
48,2256.3
48,891.0
48,8100.0
48,7638.0
48,12730.0
48,3182.0
48,2700.0
48,954.5
48,1145.4
48,954.5
48,1157.1
48,4773.0
48,1224.0
48,3756.24
48,3356.0
48,604.1
48,3819.0
48,3124.2
48,2603.55
48,2893.0
48,1504.2
48,3054.6
48,3085.8
48,3124.2
48,2430.0
48,1336.5
48,3085.8
48,2673.0
48,2059.35
48,2082.9
48,1721.88
48,1667.6
48,520.7
48,8019.0
48,0.0
48,8678.4
48,2673.0
48,5091.0
48,0.0
48,1041.4
48,5207.1
48,1851.4
48,41.14
48,3819.0
48,11108.64
48,1041.3
48,255.72
48,6544.2
48,694.3
48,9997.8
48,0.0
48,1272.8
48,1372.9
48,3055.2
48,0.0
48,5271.8
48,891.0
48,12727.5
48,0.0
48,1735.8
48,0.0
48,1253.7
48,0.0
48,445.5
48,76.88
48,1845.12
48,152.76
48,461.28
48,407.28
48,509.1
48,0.0
48,2892.8
48,0.0
48,752.1
48,0.0
48,763.8
48,48.6
48,7810.65
48,2673.3
48,478.3
48,0.0
48,63.64
48,6109.84
48,405.0
48,3645.0
48,6110.1
48,0.0
48,3384.55
48,1272.8
48,1110.88
48,4339.2
48,7413.0
48,520.7
48,3624.6
48,2562.6
48,890.0
48,2545.5
48,1350.0
48,2745.8
48,694.2
48,1624.2
48,5125.2
48,2828.5
48,9257.0
48,11571.0
48,2121.0
48,1145.4
48,2314.2
48,1527.6
48,2970.0
48,2745.8
48,2603.5
48,578.0
48,2893.0
48,24301.2
48,2429.7
48,802.8
48,2121.5
48,4050.0
48,433.95
48,4628.6
48,4178.5
48,426.2
48,2256.3
48,604.1
48,2520.42
48,5634.36
48,2089.5
48,3819.0
48,1157.1
48,1666.2
48,2892.8
48,1434.9
48,426.2
48,1272.8
48,2603.5
48,381.8
48,1735.7
48,19092.0
48,1458.0
48,5207.1
48,1043.4
48,4773.0
48,6364.0
48,1527.6
48,1018.2
48,445.5
48,659.0
48,381.8
48,1414.2
48,2121.5
48,1157.2
48,2314.2
48,1028.6
48,878.6
48,1041.4
48,2673.0
48,3857.2
48,2314.2
48,1336.5
48,1318.0
48,900.0
48,1145.4
48,925.7
48,3432.25
48,2571.4
48,4050.0
48,1041.4
48,1278.6
48,4179.0
48,763.8
48,503.4
48,1400.1
48,5207.0
48,5207.1
48,7998.24
48,1383.84
48,810.0
48,636.4
48,5091.0
48,5346.0
48,260.37
48,3124.2
48,636.4
48,5554.32
48,520.71
48,4612.8
48,1735.5
48,4339.2
48,763.6
48,1388.58
48,925.7
48,694.2
48,4612.8
48,1614.48
48,3819.0
48,1562.1
48,549.16
48,2892.8
48,5091.0
48,2545.5
48,1909.0
48,8100.0
48,5786.0
48,5491.6
48,2545.5
48,2314.5
48,3818.0
48,3182.0
48,2635.9
48,1458.0
48,4179.0
48,4050.0
48,7000.5
48,2777.1
48,3760.5
48,3182.0
48,2430.0
48,6789.0
48,925.8
48,3471.5
48,763.8
48,1909.2
48,1388.5
48,2318.6
48,1508.6
48,900.0
48,445.5
48,2227.5
48,2057.0
48,2314.5
48,15621.0
48,572.7
48,5142.9
48,5785.7
48,1159.3
48,732.2
49,11455.4
49,2121.0
49,4050.0
49,457.1
49,2879.8
49,1157.2
49,462.9
49,347.1
49,1812.2
49,891.0
49,1272.8
49,4736.0
49,1208.2
49,1157.2
49,520.7
49,5091.0
49,6217.9
49,5658.0
49,1273.0
49,134.24
49,462.86
49,2603.5
49,1336.5
49,1527.3
49,1667.6
49,4628.5
49,4860.0
49,424.3
49,763.6
49,972.0
49,5436.6
49,2603.5
49,3402.0
49,1812.2
49,2545.5
49,1062.8
49,3054.6
49,2777.1
49,2306.4
49,231.4
49,2603.55
49,6041.0
49,1735.8
49,2745.8
49,2507.4
49,3394.5
49,49424.4
49,1041.4
49,694.2
49,8677.5
49,1851.4
49,5264.7
49,604.1
49,17357.0
49,27770.4
49,2545.5
49,1400.1
49,8100.0
49,7521.0
49,3008.46
49,1145.7
49,2291.4
49,14827.5
49,1272.8
49,4512.6
49,6364.0
49,1909.0
49,7405.6
49,3471.4
49,694.2
49,694.2
49,1812.3
49,1208.1
49,5300.5
49,2131.0
49,0.0
49,1157.1
49,2227.5
49,5207.0
49,3240.0
49,2817.18
49,2965.5
49,954.5
49,3818.0
49,2545.5
49,1278.6
49,2545.5
49,5930.4
49,12149.9
49,6248.4
49,2314.5
49,1273.0
49,31629.6
49,867.9
49,3020.5
49,4073.4
49,1562.1
49,4628.5
49,1336.5
49,5785.5
49,2545.5
49,3432.25
49,1620.0
49,2545.5
49,1735.8
49,2545.5
49,3756.24
49,34713.0
49,2306.4
49,1620.0
49,988.5
49,3432.25
49,5034.0
49,925.7
49,8100.0
49,659.0
49,891.0
49,752.1
49,1909.5
49,4118.7
49,6364.0
49,1909.0
49,3182.0
49,8100.0
49,5785.5
49,4339.5
49,2314.2
49,2089.5
49,1620.0
49,1388.6
49,8678.5
49,9257.2
49,2545.8
49,4118.7
49,2391.5
49,954.5
49,2635.8
49,1909.5
49,1735.5
49,2227.5
49,1318.0
49,5786.0
49,6171.0
49,3182.0
49,1527.3
49,925.8
49,4860.0
49,10286.0
49,11281.5
49,1735.5
49,1000.0
49,790.77
49,12081.0
49,3819.0
49,3813.5
49,1398.0
49,7810.5
49,5264.7
49,4165.5
49,3819.0
49,1909.0
49,5491.6
49,2892.75
49,289.3
49,23142.0
49,5634.36
49,4628.5
49,8100.0
49,5785.5
49,763.8
49,5464.5
49,25657.0
49,7521.0
49,1977.0
49,7521.0
49,212.1
49,2777.1
49,954.5
49,5593.0
49,2089.5
49,34714.0
49,2314.2
49,10414.0
49,810.0
49,23143.0
49,2777.1
49,5657.0
49,2314.5
49,18122.0
49,5207.1
49,19092.0
49,1336.5
49,1909.0
49,2545.5
49,3214.25
49,5264.7
49,9257.0
49,4628.6
49,3818.0
49,3818.0
49,38570.0
49,2545.5
49,1830.5
49,2603.5
49,6268.5
49,1043.4
49,462.9
49,972.0
49,5634.36
49,2314.5
49,4017.75
49,486.0
49,34596.0
49,2314.2
49,3535.75
49,1851.4
49,1591.0
49,3818.7
49,4821.5
49,8678.5
49,1909.5
49,2430.0
49,4178.5
49,1272.9
49,54674.55
49,5785.5
49,1928.6
49,3471.0
49,14498.0
49,1527.3
49,1342.4
49,2745.8
49,28928.0
49,1620.0
49,3813.5
49,2892.8
49,7627.0
49,2745.8
49,1464.45
49,752.1
49,7714.5
49,2745.8
49,1779.12
49,1388.6
49,1157.1
49,1041.4
49,1909.2
49,1357.8
49,2545.5
49,3760.5
49,1851.4
49,1735.8
49,1510.2
49,1562.1
49,5998.68
49,2430.0
49,1909.2
49,1273.0
49,867.9
49,1458.0
49,5091.0
49,1458.0
49,2777.1
49,3471.4
49,2256.3
49,694.2
49,763.6
49,1812.3
49,555.4
49,2391.5
49,4050.0
49,8678.5
49,1620.0
49,9257.2
49,6364.5
49,1018.2
49,2603.5
49,4628.5
49,810.0
49,2082.9
49,3690.24
49,4169.0
49,8019.0
49,2314.2
49,2314.2
49,4050.0
49,1851.4
49,1909.2
49,954.5
49,1620.0
49,2817.18
49,4942.5
49,1510.2
49,835.8
49,462.8
49,1620.0
49,3020.5
49,2131.0
49,2314.2
49,3471.5
49,2745.8
49,3624.4
49,2892.8
49,4050.0
49,763.8
49,3819.0
49,3760.5
49,3471.0
49,4200.3
49,4455.0
49,3124.2
49,2950.8
49,1272.8
49,10414.2
49,694.2
49,636.4
49,1041.4
49,4628.5
49,1504.2
49,1909.5
49,3182.0
49,1851.4
49,3295.0
49,2892.8
49,1157.2
49,2057.0
49,1388.7
49,891.0
49,3124.2
49,1757.2
49,925.8
49,694.3
49,954.5
49,578.6
49,5785.5
49,2545.5
49,1562.13
49,424.3
49,6864.5
49,10414.0
49,1208.1
49,1157.25
49,9885.0
49,3818.0
49,1208.2
49,3471.0
49,4512.6
49,2131.0
49,8524.0
49,867.85
49,1735.5
49,7521.0
49,3471.5
49,1620.0
49,2306.4
49,2306.4
49,2603.7
49,2314.3
49,1812.3
49,4050.0
49,543.66
49,1735.8
49,925.8
49,891.0
49,1909.5
49,520.71
49,2089.5
49,810.0
49,503.4
49,1909.0
49,988.5
49,1157.1
49,1372.9
49,3432.25
49,88560.0
49,2892.8
49,1145.7
49,11571.0
49,1336.5
49,5000.0
49,5206.5
49,1272.9
49,1157.1
49,1336.5
49,109349.1
49,15000.0
49,4243.5
49,694.2
49,4050.0
49,1372.9
49,8100.0
49,5207.0
49,17358.0
49,2256.3
49,4050.0
49,578.55
49,1372.9
49,3624.4
49,2430.0
49,7810.65
49,1909.0
49,1542.9
49,6429.0
49,445.5
49,1909.0
49,1018.2
49,8910.0
49,1458.0
49,1527.3
49,1909.2
49,1909.5
49,445.5
49,99977.76
49,1482.6
49,2892.8
49,1482.6
49,8100.0
49,1336.5
49,990.0
49,190.9
49,1272.9
49,7363.3
49,11457.0
49,5207.1
49,8019.0
49,300.0
49,3348.1
49,405.0
49,8100.0
49,10285.2
49,4964.7
49,2256.3
49,1851.4
49,4454.8
49,5125.2
49,2545.5
49,2256.3
49,3949.0
49,5553.6
49,3819.0
49,15102.0
49,3705.6
49,4050.0
49,9900.0
49,2314.2
49,2250.0
49,3760.5
49,360.0
49,1018.2
49,3600.0
49,900.0
49,468.0
49,5554.2
49,5893.0
49,10983.2
49,488.1
49,2603.5
49,3461.5
49,2121.5
49,1285.65
49,13088.4
49,990.0
49,954.5
49,2314.5
49,3124.2
49,1909.5
49,450.0
49,4500.0
49,3055.2
49,3857.0
49,7521.0
49,20364.0
49,2507.1
49,972.0
49,6040.5
49,6590.0
49,3181.5
49,2082.9
49,763.6
49,954.5
49,694.2
49,2777.1
49,2314.2
49,3819.0
49,1157.1
49,8524.0
49,1272.8
49,10182.0
49,8100.0
49,3054.6
49,5491.6
49,3818.4
49,3624.4
49,8100.0
49,2314.2
49,1620.0
49,2892.8
49,1909.5
49,5600.4
49,3124.2
49,3819.0
49,8524.0
49,2131.0
49,5091.0
49,3818.4
49,763.6
49,5786.0
49,302.0
49,8678.0
49,1157.15
49,867.8
49,4118.7
49,1620.0
49,2777.1
49,3182.0
49,1909.0
49,1851.4
49,1851.4
49,578.6
49,3124.2
49,1388.6
49,1527.3
49,5670.0
49,2800.2
49,1735.8
49,3240.0
49,3124.2
49,1458.0
49,1527.6
49,8019.0
49,10414.2
49,972.0
49,2603.7
49,1878.12
49,7232.0
49,1620.0
49,5634.36
49,5034.0
49,7000.5
49,4339.5
49,2517.0
49,10414.0
49,2430.0
49,1527.3
49,2430.0
49,1018.2
49,2603.5
49,3471.5
49,26730.0
49,2227.4
49,3760.5
49,4009.32
49,1208.2
49,1482.6
49,1504.2
49,5207.1
49,822.8
49,445.5
49,3514.4
49,6480.0
49,254.6
49,0.0
49,1500.0
49,895.0
49,2082.9
49,5727.0
49,2314.2
49,3500.0
49,867.9
49,0.0
49,636.45
49,6840.0
49,190.9
49,0.0
49,8100.0
49,0.0
49,1562.1
49,0.0
49,4114.0
49,0.0
49,2391.5
49,81.0
49,1562.1
49,925.8
49,2082.9
49,891.0
49,1041.4
49,509.1
49,9257.0
49,527.18
49,12300.4
49,5790.0
49,1028.6
49,5634.36
49,1208.2
49,4860.0
49,707.1
49,7551.0
49,954.5
49,7638.0
49,1159.3
49,604.1
49,2636.0
49,2777.1
49,2562.7
49,2603.5
49,2892.8
49,3124.2
49,0.0
49,2392.77
49,1620.0
49,2291.4
49,405.0
49,741.3
49,4179.0
49,3394.5
49,521.7
49,9720.0
49,1620.0
49,1208.2
49,2314.2
49,2416.2
49,3624.6
49,5554.2
49,549.16
49,1735.8
49,21001.5
49,2227.5
49,0.0
49,2777.1
49,1336.5
49,3054.6
49,0.0
49,1272.8
49,2082.9
49,4165.8
49,0.0
49,1620.0
49,636.45
49,13885.8
49,0.0
49,3818.7
49,1157.25
49,1667.6
49,1018.27
49,5346.0
49,0.0
49,17357.0
49,2603.55
49,10414.0
49,555.44
49,5634.36
49,0.0
49,6919.2
49,1977.0
49,10068.0
49,2082.8
49,6171.0
49,2673.0
49,4628.5
49,954.5
49,8237.4
49,2256.3
49,4628.5
49,5785.5
49,12150.0
49,4118.7
49,1620.0
49,1909.2
49,4860.0
49,8679.0
49,5091.0
49,1909.2
49,3471.3
49,2314.2
49,2314.2
49,7232.0
49,4050.0
49,4050.0
49,1504.2
49,1272.8
49,16474.8
49,1812.2
49,1562.1
49,3819.0
49,636.4
49,4009.32
49,18224.85
49,1735.5
49,3818.0
49,1041.3
49,6393.0
49,15042.0
50,835.7
50,593.04
50,1420.8
50,3085.8
50,1562.1
50,1157.2
50,3050.8
50,2485.0
50,2430.0
50,3214.0
50,6682.5
50,1928.5
50,1336.5
50,1508.6
50,8910.0
50,2603.5
50,5207.0
50,417.9
50,5143.0
50,2507.1
50,4628.5
50,289.3
50,4500.0
50,4243.5
50,2430.0
50,4500.0
50,8910.0
50,2562.6
50,763.8
50,636.4
50,2893.0
50,1350.0
50,578.6
50,763.8
50,763.8
50,707.2
50,2603.55
50,1527.3
50,347.1
50,1388.7
50,1272.9
50,5207.4
50,3118.5
50,4512.6
50,0.0
50,1909.2
50,0.0
50,10413.0
50,0.0
50,1318.0
50,0.0
50,2121.0
50,164.56
50,2057.2
50,0.0
50,1620.0
50,0.0
50,2828.5
50,152.73
50,3085.8
50,0.0
50,1131.4
50,370.28
50,1671.4
50,208.29
50,928.6
50,333.52
50,1967.2
50,0.0
50,1208.2
50,0.0
50,605.0
50,0.0
50,1735.7
50,38.18
50,925.72
50,0.0
50,4628.4
50,170.48
50,1620.0
50,0.0
50,1504.2
50,111.08
50,2416.2
50,177.44
50,6682.5
50,0.0
50,12728.0
50,104.14
50,1145.4
50,0.0
50,2430.0
50,1272.8
50,3760.5
50,578.55
50,2777.1
50,0.0
50,11571.0
50,0.0
50,2059.35
50,0.0
50,4169.0
50,318.2
50,17357.0
50,1028.6
50,5091.0
50,0.0
50,636.4
50,0.0
50,4050.0
50,41.79
50,1735.8
50,92.56
50,1735.8
50,243.0
50,891.0
50,0.0
50,9257.0
50,5207.1
50,2089.5
50,1851.4
50,1812.3
50,0.0
50,4860.0
50,127.28
50,4942.5
50,152.76
50,0.0
50,2256.3
50,0.0
50,0.0
50,370.28
50,2745.8
50,0.0
50,0.0
50,324.0
50,300.84
50,2603.5
50,1999.56
50,867.9
50,2430.0
50,0.0
50,162.0
50,254.56
50,194.4
50,145.8
50,648.0
50,212.1
50,527.16
50,771.4
50,0.0
50,1066.8
50,0.0
50,0.0
50,0.0
50,3214.5
50,0.0
50,2314.4
50,1388.56
50,141.4
50,0.0
50,0.0
50,0.0
50,1398.0
50,0.0
50,4667.1
50,0.0
50,282.8
50,10285.6
50,416.56
50,0.0
50,106.0
50,0.0
50,5125.2
50,0.0
50,353.8
50,9643.0
50,0.0
50,0.0
50,3111.2
50,0.0
50,867.84
50,1131.4
50,9472.0
50,318.2
50,0.0
50,3857.0
50,8486.0
50,0.0
50,0.0
50,900.0
50,0.0
50,1851.4
50,0.0
50,0.0
50,0.0
50,2030.67
50,153.76
50,0.0
50,0.0
50,1756.74
50,0.0
50,173.55
50,0.0
50,636.4
50,0.0
50,95.46
50,0.0
50,2603.55
50,0.0
50,0.0
50,0.0
50,347.1
50,0.0
50,364.5
50,0.0
50,2268.0
50,0.0
50,0.0
50,0.0
50,1336.5
50,0.0
50,763.8
50,69.43
50,3645.0
50,0.0
50,555.36
50,0.0
50,274.58
50,0.0
50,0.0
50,0.0
50,0.0
50,0.0
50,3878.42
50,0.0
50,1208.1
50,0.0
50,954.5
50,0.0
50,1253.7
50,0.0
50,3262.14
50,0.0
50,1400.1
50,0.0
50,1043.4
50,0.0
50,988.5
50,405.0
50,1041.3
50,0.0
50,2290.8
50,0.0
50,494.25
50,0.0
50,1909.2
50,0.0
50,925.68
50,0.0
50,527.18
50,49.42
50,1301.85
50,0.0
50,923.4
50,0.0
50,9723.81
50,0.0
50,486.0
50,0.0
50,52.07
50,0.0
50,0.0
50,0.0
50,1562.1
50,0.0
50,694.3
50,0.0
50,1537.6
50,0.0
50,1667.6
50,0.0
50,2314.3
50,173.58
50,636.45
50,76.36
50,741.3
50,0.0
50,2152.35
50,0.0
50,263.58
50,0.0
50,2198.49
50,0.0
50,407.34
50,0.0
50,636.4
50,0.0
50,694.3
50,81.0
50,1458.0
50,0.0
50,1157.1
50,0.0
50,4437.39
50,0.0
50,1851.4
50,203.64
50,5998.68
50,0.0
50,738.34
50,0.0
50,2800.05
50,0.0
50,1041.4
50,0.0
50,509.1
50,0.0
50,1041.42
50,1555.7
50,1157.2
50,0.0
50,987.36
50,740.64
50,925.7
50,659.0
50,0.0
50,462.9
50,1388.6
50,763.6
50,1018.38
50,1425.48
50,250.0
50,2828.5
50,1272.9
50,1224.0
50,200.0
50,900.0
50,5091.0
50,10286.0
50,1400.1
50,5143.0
50,7521.0
50,3818.0
50,5207.1
50,2475.0
50,2429.7
50,2475.0
50,1851.4
50,2121.5
50,3471.0
50,4050.0
50,381.8
50,694.2
50,2965.2
50,2314.0
50,1620.0
50,1336.5
50,3819.0
50,3624.3
50,3124.2
50,694.2
50,4200.3
50,1157.1
50,5207.1
50,2256.3
50,2227.5
50,381.9
50,4339.5
50,7232.0
50,954.5
50,9546.0
50,12000.0
50,4455.0
50,1157.1
50,2545.5
50,1851.4
50,4628.5
50,2718.3
50,2545.5
50,2057.2
50,28065.24
50,2025.0
50,1250.0
50,6789.0
50,72899.4
50,878.6
50,3054.6
50,1018.2
50,6789.0
50,2545.8
50,520.7
50,7521.0
50,5091.0
50,4942.5
50,1812.3
50,1614.48
50,7000.5
50,4628.5
50,1272.9
50,604.1
50,2082.8
50,2777.1
50,2306.4
50,1909.2
50,2430.0
50,5727.0
50,2777.16
50,4050.0
50,810.0
50,1909.5
50,1944.0
50,1909.2
50,1909.2
50,4050.0
50,3818.0
50,5206.5
50,2131.0
50,3819.0
50,2391.5
50,6682.5
50,5207.0
50,1272.8
50,2893.0
50,2430.0
50,4179.0
50,3624.6
50,3624.3
50,810.0
50,520.7
50,6075.0
50,6712.0
50,4009.32
50,13729.0
50,3702.8
50,1527.2
50,878.6
50,1504.2
50,426.2
50,347.1
50,2430.0
50,318.2
50,2777.1
50,1851.4
50,15428.0
50,1504.2
50,1018.2
50,3819.0
50,5207.1
50,810.0
50,4050.0
50,1671.6
50,509.1
50,1186.2
50,4165.6
50,462.8
50,1909.0
50,3624.6
50,3240.0
50,494.25
50,891.0
50,810.0
50,1999.56
50,1909.0
50,694.3
50,659.0
50,7810.5
50,636.4
50,3771.5
50,763.8
50,1215.0
50,694.2
50,543.66
50,1909.5
50,1215.0
50,1909.0
50,416.58
50,810.0
50,3182.0
50,509.2
50,2314.4
50,7810.5
50,3999.12
50,520.7
50,6789.0
50,2777.1
50,2290.8
50,2777.16
50,694.3
50,2306.4
50,2673.0
50,1157.1
50,1909.0
50,1735.5
50,3409.6
50,1388.6
50,2306.4
50,1735.7
50,3182.0
50,694.26
50,1272.8
50,1620.0
50,347.13
50,1041.3
50,2557.2
50,752.1
50,763.8
50,5091.0
50,925.7
50,659.0
50,411.4
50,1336.5
50,1157.2
50,1388.7
50,723.2
50,296.52
50,810.0
50,1388.6
50,1527.3
50,1482.6
50,462.9
50,11572.0
50,0.0
50,318.2
50,694.2
50,5940.0
50,1482.6
50,1812.2
50,3600.0
50,6364.5
50,925.7
50,12150.0
50,10285.6
50,5554.2
50,2603.55
50,6479.9
50,0.0
50,1485.0
50,605.0
50,2545.5
50,0.0
50,3860.0
50,1388.7
50,3624.6
50,0.0
50,2545.5
50,2314.3
50,4783.0
50,190.9
50,2314.2
50,1272.9
50,925.7
50,190.9
50,3214.5
50,2430.0
50,5207.0
50,925.7
50,2082.9
50,1157.1
50,691.92
50,0.0
50,9257.0
50,925.72
50,462.8
50,1812.3
50,2950.8
50,988.5
50,1400.1
50,1812.3
50,2250.0
50,925.7
50,8679.0
50,1272.8
50,1620.0
50,1145.7
50,2545.5
50,1018.2
50,4178.5
50,5217.0
50,3432.25
50,1388.6
50,1620.0
50,763.8
50,1909.2
50,1909.2
50,578.6
50,527.18
50,5207.0
50,2227.5
50,18224.85
50,1735.7
50,2603.5
50,1018.2
50,1215.0
50,5785.6
50,2430.0
50,1909.2
50,3888.0
50,7249.2
50,9225.6
50,2517.0
50,835.8
50,810.0
50,2545.5
50,3818.0
50,1388.7
50,4339.5
50,5207.0
50,810.0
50,5785.5
50,1909.2
50,12150.0
50,2603.55
50,3624.3
50,1145.4
50,2545.5
50,5040.84
50,1434.9
51,503.4
51,7521.0
51,417.9
51,1620.0
51,1562.1
51,12081.0
51,1414.3
51,1527.6
51,1735.8
51,36449.7
51,8100.0
51,3818.4
51,1350.0
51,10414.0
51,5143.0
51,8524.0
51,3182.0
51,16200.0
51,1388.4
51,8019.0
51,2368.0
51,34596.0
51,3857.0
51,2545.5
51,3130.2
51,5785.5
51,1527.3
51,5091.0
51,1714.2
51,16474.8
51,5143.0
51,3124.2
51,7405.8
51,8679.0
51,509.1
51,1527.3
51,4050.0
51,5034.0
51,1527.3
51,1018.4
51,578.55
51,19093.5
51,8100.0
51,4628.5
51,1215.0
51,3020.5
51,5346.0
51,3008.4
51,1428.99
51,4571.0
51,2430.0
51,578.6
51,835.8
51,13729.0
51,3182.0
51,900.0
51,0.0
51,57856.0
51,572.7
51,928.4
51,636.45
51,2057.2
51,3471.3
51,848.6
51,11571.0
51,5314.0
51,2227.5
51,0.0
51,5091.0
51,2545.5
51,1336.5
51,0.0
51,0.0
51,0.0
51,2239.01
51,0.0
51,289.3
51,0.0
51,810.0
51,3428.5
51,0.0
51,660.0
51,694.2
51,2571.4
51,190.9
51,942.8
51,0.0
51,942.9
51,1208.2
51,1005.8
51,4339.2
51,740.56
51,763.6
51,407.28
51,2131.0
51,1481.12
51,2636.0
51,1157.12
51,381.9
51,0.0
51,0.0
51,260.35
51,1909.2
51,2471.2
51,1697.1
51,3702.9
51,69193.6
51,4942.4
51,671.2
51,1157.1
51,2314.2
51,4942.4
51,3535.5
51,17298.4
51,1145.4
51,2501.4
51,22217.28
51,13885.6
51,17298.4
51,381.9
51,28994.4
51,2256.3
51,4942.4
51,4050.0
51,5207.1
51,2314.2
51,9884.8
51,2416.4
51,1812.3
51,1336.5
51,5657.0
51,2086.8
51,4942.4
51,2965.5
51,17298.4
51,8989.89
51,572.7
51,954.5
51,27000.0
51,7405.6
51,604.1
51,2430.0
51,478.3
51,4447.8
51,5728.5
51,2603.5
51,23142.0
51,1273.0
51,572.7
51,0.0
51,10414.0
51,2916.0
51,3124.2
51,2603.7
51,4942.4
51,4050.0
51,2430.0
51,2059.35
51,2892.8
51,1357.8
51,1215.0
51,0.0
51,835.8
51,2545.5
51,4200.3
51,0.0
51,1620.0
51,954.5
51,520.7
51,3471.4
51,5554.32
51,954.6
51,2082.8
51,891.0
51,659.0
51,810.0
51,381.8
51,752.1
51,578.6
51,694.2
51,1434.9
51,520.7
51,1542.8
51,3624.6
51,2471.2
51,509.1
51,2314.5
51,1909.0
51,1607.1
51,3471.3
51,7687.8
51,5790.0
51,1024.2
51,1504.2
51,2777.1
51,9566.0
51,1018.2
51,1527.3
51,3111.4
51,4628.5
51,1928.6
51,2545.5
51,4455.0
51,2471.2
51,2036.4
51,13885.8
51,2545.5
51,12730.0
51,1800.0
51,520.7
51,1157.1
51,7521.0
51,900.0
51,5206.5
51,1388.7
51,6789.0
51,2318.6
51,1145.7
51,3471.4
51,1041.3
51,990.0
51,2086.8
51,4783.0
51,2314.2
51,2571.4
51,1977.0
51,1272.9
51,4860.0
51,2318.6
51,4393.0
51,1812.3
51,2893.0
51,1414.2
51,381.8
51,1977.0
51,3818.0
51,2057.2
51,4447.8
51,3471.5
51,988.5
51,1464.4
51,810.0
51,1253.7
51,2545.5
51,514.3
51,2777.1
51,954.5
51,3819.0
51,763.8
51,347.1
51,4050.0
51,636.4
51,1527.3
51,1388.6
51,2314.2
51,2673.0
51,1041.4
51,462.8
51,1735.8
51,3624.6
51,572.7
51,1400.1
51,4050.0
51,988.5
51,1735.5
51,2290.8
51,2546.0
51,1909.2
51,954.5
51,4860.0
51,1317.95
51,5207.0
51,2673.0
51,2430.0
51,2036.4
51,3240.0
51,8679.0
51,2517.0
51,9257.0
51,11571.0
51,20250.0
51,1562.1
51,6943.0
51,4169.0
51,8019.0
51,3182.0
51,763.8
51,8100.0
51,20895.0
51,3020.5
51,5207.0
51,4918.0
51,1620.0
51,10434.0
51,6919.2
51,15102.0
51,7521.0
51,7638.0
51,1272.8
51,9546.0
51,8678.5
51,3240.0
51,4628.6
51,3818.7
51,3818.0
51,1735.5
51,2131.0
51,2603.55
51,578.6
51,1234.2
51,2314.5
51,1851.4
51,1446.4
51,6364.0
51,1909.0
51,3702.8
51,954.5
51,2777.2
51,6364.0
